,Time[ms],Stimulation[V],mean delta F/F,median delta F/F,STD delta F/F,delta F/F repetition #1,delta F/F repetition #2,delta F/F repetition #3,delta F/F repetition #4,delta F/F repetition #5
8064,8064.0,0.0,-0.09493332941672865,-0.15388404369368056,0.15743342850057981,-0.19136893941897742,-0.30511123276763064,-0.15388404369368056,0.078959039222295,0.09673852957435035
8128,8128.0,0.0,-0.05815902590548354,-0.05632328679640238,0.15847801856935542,0.0009915060977625807,0.1814960433981983,-0.10987164256946658,-0.05632328679640238,-0.3070877496575096
8192,8192.0,0.0,-0.054611768216833737,-0.05373337582939755,0.07564658876862823,-0.1916250784942326,-0.057950530035335915,-0.05373337582939755,0.008018307285660959,0.022231835989136445
8256,8256.0,0.0,-0.1323389063720816,-0.11427107776712832,0.17145922034075092,-0.11427107776712832,-0.26160354352261994,-0.0838234868020745,-0.3516347057884374,0.14963828201985233
8320,8320.0,0.0,-0.12449189108809881,-0.08353438873649069,0.11657465219617899,-0.08353438873649069,-0.14928582093266324,0.022165560803175617,-0.08161998190558988,-0.33018482466892596
8384,8384.0,0.0,-0.024836523273490858,-0.13540038819489372,0.22614257341036986,-0.16473047559242485,-0.13540038819489372,0.4061513053052474,-0.2196519486970252,-0.010551109188357912
8448,8448.0,0.0,0.07268248514405831,-0.005179968423480273,0.15456295894977642,0.33269160855339264,0.15650226447021331,-0.019152203517515145,-0.005179968423480273,-0.10144927536231899
8512,8512.0,0.0,0.0003695968324258503,0.054780711901378225,0.13156562362380522,0.054780711901378225,0.06547553874483641,0.17755628313968655,-0.10361710808749189,-0.19234744153628008
8576,8576.0,0.0,-0.12082288402064952,-0.20054317783065362,0.17916358797876306,0.07322272531976069,-0.2054446822276416,-0.36900588184162486,0.0976565964769118,-0.20054317783065362
8640,8640.0,0.0,-0.08851866291593635,-0.1960050380514805,0.14681384299577707,0.08987176521135609,-0.21994724530931184,0.09222611769478167,-0.1960050380514805,-0.20873891412502715
8704,8704.0,0.0,-0.003438383436481213,0.008075564207945612,0.09088070037638743,-0.053822256006874465,0.12410292141541823,0.04821371657056769,-0.14376186336946314,0.008075564207945612
8768,8768.0,0.0,-0.0039344080085365165,-0.07533793832832072,0.18695132422668,-0.07533793832832072,-0.0949783506693875,0.06213600672210471,-0.2317503680970713,0.32025861032999225
8832,8832.0,0.0,-0.05098535037505599,-0.05147066142437679,0.06801078431790414,-0.1004395677033414,-0.05147066142437679,-0.14220728421174633,0.0542122722676552,-0.015021510803470604
8896,8896.0,0.0,-0.04090648882201242,-0.03480814213905352,0.08093989211794218,-0.013608421191790288,-0.03480814213905352,-0.06316460464172913,-0.17180819925138813,0.07885692311389897
8960,8960.0,0.0,-0.023924915387743616,0.0036188820492806485,0.1376369356706194,0.13725749413358898,0.09725775145573062,-0.23023208646017443,0.0036188820492806485,-0.12752661811714391
9024,9024.0,0.0,0.038790433235671315,0.05247546022408052,0.10468845758900304,0.05247546022408052,-0.02246553526103632,0.21348477385333062,-0.10306717993294433,0.0535246472949261
9088,9088.0,0.0,-0.02152203390487146,0.0016025481510973782,0.10317878813138424,-0.2200565158475724,0.0016025481510973782,0.05854315765074038,-0.007929609196218062,0.06023024971759544
9152,9152.0,0.0,0.044291241304296326,0.12214528869352562,0.17028356319301585,0.12214528869352562,-0.06011048623898895,0.22785617013878845,-0.23669972148799917,0.16826495541615566
9216,9216.0,0.0,0.021208447192262912,0.029681978798586382,0.19314509234437613,-0.07380110387678883,0.029681978798586382,0.08593863181989411,-0.26199641659718653,0.32621914581680944
9280,9280.0,0.0,-0.11248136300611293,-0.05074858710381067,0.18583255721484593,-0.05074858710381067,-0.31128253620663926,-0.3411613015385507,0.14165084884071596,-0.0008652390222799739
9344,9344.0,0.0,-0.16704649117967868,-0.19160561281510005,0.20991162701840307,0.059647354331229224,0.07812671079480388,-0.326789905253093,-0.19160561281510005,-0.4546110029562334
9408,9408.0,0.0,0.08010994625339343,0.15539905270440474,0.14148861388050246,0.1790081634002049,-0.044373662469516975,0.2395329296207227,0.15539905270440474,-0.1290167519888482
9472,9472.0,0.0,-0.033266245550417635,-0.14926114491493858,0.22356307433101688,-0.26462471494199696,0.23210073159806885,0.2413293541564049,-0.14926114491493858,-0.22587545364962638
9536,9536.0,0.0,-0.11218244695574056,-0.07392098774192407,0.11944806662080754,-0.058432759361470014,0.061464191509480764,-0.21720800857647837,-0.07392098774192407,-0.27281467060831116
9600,9600.0,0.0,-0.23728800312986104,-0.2063703777434929,0.15365210306940094,-0.04357669299666197,-0.2063703777434929,-0.20148929388925912,-0.21855209238793008,-0.516451558631961
9664,9664.0,0.0,0.0775521673428063,0.01980789329617266,0.21385709643656078,-0.21826354232078518,0.01980789329617266,0.277257844870049,-0.053023717869117186,0.3619823587377122
9728,9728.0,0.0,0.12370865655569993,0.08908237475733802,0.14510758099875368,0.01661598968833671,-0.015677101478126936,0.08908237475733802,0.13450178283159772,0.3940202369793542
9792,9792.0,0.0,-0.08927404015051954,-0.06897163435099621,0.05832060539654695,-0.04844333542651283,-0.1603941671228787,-0.014212036044389018,-0.06897163435099621,-0.15434902780782087
9856,9856.0,0.0,-0.019377780233621782,-0.03621823660649607,0.10149270662729919,0.03582642033248513,-0.08078435275966771,-0.03621823660649607,-0.15641021092405683,0.14069747878962655
9920,9920.0,0.0,0.0236627411429985,0.009444095581187867,0.16029959797947307,0.009444095581187867,0.05560145324242269,0.29612030249471216,-0.04752443632364161,-0.19532770927968857
9984,9984.0,0.0,-0.19164967985805315,-0.25269786334030336,0.1379146983274996,-0.008741778761939423,-0.34615040063703784,-0.30478370469098603,-0.04587465185999909,-0.25269786334030336
