,Time[ms],Stimulation[V],mean delta F/F,median delta F/F,STD delta F/F,delta F/F repetition #1,delta F/F repetition #2,delta F/F repetition #3,delta F/F repetition #4,delta F/F repetition #5
5184,5184.0,0.0,0.282699066643992,0.25793398029150577,0.1469980742589237,0.34261872176535446,0.13523604176123447,0.5335152532885526,0.1441913361133129,0.25793398029150577
5248,5248.0,0.0,0.05349193887996784,0.005714152439593034,0.13812658734796376,-0.0696283018639407,0.2312755333635952,0.005714152439593034,0.20223776866434606,-0.10213945820375434
5312,5312.0,0.0,0.20178663189200038,0.2410556022016977,0.059219282530785476,0.09707268036867063,0.17463685882886967,0.2410556022016977,0.24675190405624295,0.24941611400452102
5376,5376.0,0.0,0.16541142255380623,0.21249650153932242,0.17493032017728324,-0.08727457701018557,0.05397185655923731,0.21249650153932242,0.4340673857853443,0.21379594589531264
5440,5440.0,0.0,0.005122755542222751,0.0837997947569733,0.11697545739482974,0.11509440817760143,-0.16343622333182023,0.0837997947569733,-0.10864895291266047,0.09880475102101972
5504,5504.0,0.0,0.04654485130559132,0.10006763690642759,0.10406375460193415,0.01597490522848129,0.14754879709487048,0.10006763690642759,-0.14283580889363698,0.1119687261918142
5568,5568.0,0.0,0.009233719850968557,-0.040718446837113786,0.1904691829614057,-0.040718446837113786,0.3361098502042668,0.0859688403769006,-0.12503015473687837,-0.21016148975233245
5632,5632.0,0.0,0.07956394801773489,0.09583522469359945,0.11473406695253646,0.19882035195659314,0.09583522469359945,-0.10201511335012615,0.009580590688217306,0.1955986861003907
5696,5696.0,0.0,0.10170243459546768,0.11764639128461185,0.11721793513842611,0.08130366853585605,0.11764639128461185,0.17743026401716572,0.23891741622726903,-0.10678556708756427
5760,5760.0,0.0,0.18764494647500196,0.1716461423640262,0.15313775442671376,0.019729431855341862,0.1823763050385838,0.1716461423640262,0.0939793913912534,0.4704934617258046
5824,5824.0,0.0,0.11522592134984974,0.09326716522498289,0.14741925301050068,-0.046350236777404755,0.01914434861552421,0.38493562832353745,0.09326716522498289,0.12513270136260887
5888,5888.0,0.0,0.14040215838667985,-0.005131075660043225,0.24328163173512937,-0.04559933145203268,0.6041761234679982,-0.005131075660043225,-0.01605955129751531,0.16462462687499227
5952,5952.0,0.0,0.16931004876692143,0.05231416066443793,0.21566842984367965,-0.040342994174427854,0.3241488878801633,0.5161628883291348,0.05231416066443793,-0.005732698864700948
6016,6016.0,0.0,0.018668147168022696,0.03735741117276082,0.10739680177907959,-0.1815131953443868,0.1292555605991828,0.01872842615915638,0.03735741117276082,0.08951253325340029
6080,6080.0,0.0,0.13751839493773435,0.16021642485439574,0.2156859126450706,0.33848874247580774,-0.07021107580571939,-0.14286547252542228,0.16021642485439574,0.40196335568960995
6144,6144.0,0.0,0.1647918684823472,0.059940292937773705,0.19967446264317218,0.02085578984340008,0.33364729913753965,0.059940292937773705,-0.05594421660865473,0.46546017710167725
6208,6208.0,0.0,0.03586303967059402,0.0012364644610138534,0.14208168757019327,-0.049353858078893365,-0.13705174761688613,0.28154445377367265,0.08293988581406304,0.0012364644610138534
6272,6272.0,0.0,0.07491983392173376,0.01764390334919273,0.1741725107884205,0.09744813303135656,-0.1388107126645484,0.01764390334919273,0.010292816854487605,0.3880250290381803
6336,6336.0,0.0,0.1416341002854959,0.15429377740460848,0.13395176043334275,-0.06024198529678916,0.1616205174761688,0.15429377740460848,0.35679084674501144,0.09570734509848006
6400,6400.0,0.0,0.030867851933124895,0.04946525599935673,0.11008254460717563,0.11959984012983407,0.16232410349523366,-0.031159623099169913,0.04946525599935673,-0.14589031685963008
6464,6464.0,0.0,0.06973691639906351,-0.010054471175669568,0.20511284691568138,-0.07751280778034789,-0.010054471175669568,0.4326546319619365,0.14561578844585368,-0.14201855945645517
6528,6528.0,0.0,0.01913972835550965,-0.00031223850025597857,0.22080701035783706,-0.335824239708358,0.3142986836132544,0.1752612183972384,-0.05772478202433058,-0.00031223850025597857
6592,6592.0,0.0,0.03164908343802979,-0.02315560717898767,0.18736349020216736,-0.24158562137415654,0.1236268724466637,-0.02573700904935168,0.32509678234598116,-0.02315560717898767
6656,6656.0,0.0,0.04181023405058052,-0.002962030040115932,0.12247007959654989,-0.0527329320430679,0.07507943713118465,-0.002962030040115932,-0.07446209693168374,0.2641287921365855
6720,6720.0,0.0,0.09472736293494717,0.07050612800726272,0.07418585119670884,0.046011118243366095,0.07050612800726272,0.21864213079578282,0.006375572940000652,0.13210186468832355
6784,6784.0,0.0,0.1186712853032498,0.1464273670800703,0.1614421968246852,0.12072619811789251,-0.16976849750340453,0.1676695587274931,0.3283018000941976,0.1464273670800703
6848,6848.0,0.0,0.2179269163425372,0.22231381218229718,0.11803973800088338,0.07942640522242576,0.12046073536087151,0.4178328202257671,0.24960080872132434,0.22231381218229718
6912,6912.0,0.0,0.06206509823208976,0.03879251127180984,0.08544483254580283,0.050141097532912814,-0.037494325919201085,0.2211726840190314,0.037713524255895865,0.03879251127180984
6976,6976.0,0.0,0.18717323564428745,0.11412846118928732,0.21473208801588284,-0.025700340329671598,0.11412846118928732,0.22442625244892214,0.03985020275470697,0.5831616021581923
7040,7040.0,0.0,-0.0540941518778688,-0.002635292942160949,0.20063325209185162,-0.3538459675172888,-0.21374262369496147,0.1438100569082935,0.15594306785677373,-0.002635292942160949
7104,7104.0,0.0,0.07852929950299634,0.10035345398228979,0.12369883185186074,0.05689924546126189,0.15669541534271433,0.2215341916223527,-0.14283580889363698,0.10035345398228979
7168,7168.0,0.0,0.09587015525068658,0.17892136083423182,0.11570501349894054,0.17892136083423182,-0.009702678166137237,0.18032232484373514,-0.07624266234735959,0.20605243108896282
7232,7232.0,0.0,0.11637249840866533,0.10120265965821736,0.2411643287060588,0.10120265965821736,0.07789378120744431,0.4377157384084334,-0.2913349645610044,0.2563852773302359
