,Time[ms],Stimulation[V],mean delta F/F,median delta F/F,STD delta F/F,delta F/F repetition #1,delta F/F repetition #2,delta F/F repetition #3,delta F/F repetition #4,delta F/F repetition #5
7140,7140.0,0.0,0.02079875095572807,-0.08060217392359695,0.2900859728729687,-0.29965985323296906,-0.08964752280009854,-0.08060217392359695,0.5643506253982091,0.009552679337095788
7191,7191.0,0.0,0.11646381427995797,0.08992358885876264,0.4080241539462185,-0.4955749425214953,0.08992358885876264,0.15606324670974392,0.7875490426209716,0.04435813573180707
7242,7242.0,0.0,0.021817964023651704,0.06139707845640757,0.2815159783683723,-0.4542219142704167,-0.09637663298003459,0.06139707845640757,0.31107273397941043,0.28721855493289183
7293,7293.0,0.0,-0.056382007590507245,0.06827473426001625,0.20872760704520127,-0.4526865295581242,0.10415085038205579,0.08070897678008819,-0.08235806981657223,0.06827473426001625
7344,7344.0,0.0,-0.08436199553097082,-0.01892961335971299,0.21498602788226245,-0.4108217064029479,0.0714666009366529,0.18086578279211799,-0.01892961335971299,-0.24439104162096406
7395,7395.0,0.0,-0.23971522053184469,-0.20071426176184573,0.24727065958378694,-0.5438883814683003,0.13049051022923347,-0.10635137168850453,-0.20071426176184573,-0.4781125979698064
7446,7446.0,0.0,0.04177232443072786,0.004886025965738076,0.2630125685099915,-0.35749267739598756,0.18490017254128677,0.4349497783840729,-0.05838167734147088,0.004886025965738076
7497,7497.0,0.0,0.019040376410545845,0.10074686396904836,0.24235185270423404,-0.34254826619634027,0.11299482376140013,-0.14308184497079904,0.36709030548942,0.10074686396904836
7548,7548.0,0.0,-0.13513371530718354,-0.016967908520841096,0.2115285255290065,-0.5013070454473875,-0.2436480157752034,0.05628510537072737,-0.016967908520841096,0.029969287836786755
7599,7599.0,0.0,-0.0159096295236339,0.052524779131683456,0.245084388989957,-0.49229945513527135,0.02705447374907569,0.15549524970022396,0.17767680493611868,0.052524779131683456
7650,7650.0,0.0,-0.06949737290035188,-0.11865797356143838,0.2995835166429767,-0.46251299171679633,-0.017165393147646025,-0.11865797356143838,0.4518795479695515,-0.20103005404543015
7701,7701.0,0.0,-0.04705126973412806,-0.12790732068030572,0.29995566542317886,-0.42852981008472174,-0.12790732068030572,0.05817842873579409,0.46539351463733597,-0.20239116127874293
7752,7752.0,0.0,-0.26165230875636913,-0.3038127494047819,0.3136857205037358,-0.6156420270227709,-0.2476854818831648,-0.45245088282270235,-0.3038127494047819,0.31132959735157445
7803,7803.0,0.0,0.0453368195358579,0.06629556352905656,0.2977766516381998,-0.44562375988157854,0.4898249938378112,0.013495997320219291,0.06629556352905656,0.10269130287378098
7854,7854.0,0.0,0.024429406296816426,0.10513284818944886,0.3004835236962214,-0.5457308431230513,0.16990386985457243,0.10513284818944886,0.33701083129338366,0.055830325269728545
7905,7905.0,0.0,0.028663477524486114,0.025900912003943947,0.43942527738237896,-0.6670262353941608,0.025900912003943947,-0.17716166554200016,0.6038026893799672,0.35780168717468047
7956,7956.0,0.0,0.002331341544161314,0.12974605193531638,0.20191789944254843,-0.3680356524203962,0.16971160956371723,0.12974605193531638,-0.05881761175010898,0.13905231039227817
